#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	19.878	GLN1	ASC1	6.958	8.823	-5.966	19.878	1.938	13.323	-0.278	1.163	-0.093	2.674	-0.075			1.226	-0.500	0.700	0.640	-0.259	-0.105	-0.206		0.011	0.279		17.426	1.000	0.242				-0.593	Complex
1.000	20.996	RPS9B	PGK1	8.353	10.933	-1.424	20.996	2.403	12.014	-0.278	2.850	0.089	1.073	-0.075			2.921	0.688	-0.321	0.485	0.222		1.664		-0.046	0.511	0.283	16.879	0.378	-0.201			1.860		Complex
1.000	15.131	ILV3	ARO8	4.647	8.095	2.413	15.131	2.252	11.939	-0.278	-0.229		1.448															15.372		0.242	-0.455	0.208			Complex
1.000	17.513	ILV3	CDC33	6.928	8.379	-1.707	17.513	3.213	12.170	-0.278	0.989		1.073				0.346											16.207	1.892	-0.201				1.270	Complex
1.000	15.692	MAE1	RPS8A	3.027	3.815	-4.968	15.692	-1.096	12.538	-0.278	1.163	0.089	2.609	-0.075			0.741	-0.510	0.703	-0.808	-0.199	0.119	-0.091		-0.788	-0.305	0.000	15.367	-0.438	-0.201				-0.619	Complex
1.000	16.732	RPL4A	PRP43	16.302	16.732	0.510	14.317	8.242	3.400	-0.218	2.401	-0.083	1.038	-0.206		-0.185	2.343	7.845	4.328	5.576	-0.193	1.164	1.052		0.365	-0.809	1.502	9.555	2.515	-0.071			1.245	-0.229	Metabolic
1.000	17.007	MAE1	RPS3	5.615	6.947	-3.424	17.007	-0.832	12.421	-0.278	2.029	-0.093	2.609	-0.075			1.226	-0.510	0.844	-0.799	-0.377	-0.185			-0.952	-0.012	0.000	16.884	-0.419	-0.201	-0.606	-0.079		-0.593	Complex
0.996	12.508	RPS4A	PRP38	1.266	1.363	-2.252	12.508	0.402	12.190	0.000	0.074		-0.158															12.508							Complex
1.000	26.902	RPS3	TEF4	17.894	21.188	-3.297	26.902	6.088	14.368	0.680	1.163	0.089	1.940	0.075			2.499	7.985	4.861	2.279	0.665				0.913	1.646	0.474	19.331	3.431	0.242			1.037	3.169	Complex
1.000	20.563	CDC33	KRS1	7.712	10.033	-2.957	20.563	3.043	12.014	-0.278	2.331	0.089	0.966	0.075			2.324	1.059	2.614	0.645	-0.352	0.000			-0.351	0.386	0.283	17.346	2.028	-0.201			0.496	1.380	Complex
0.969	10.363	GLN1	ARG4	9.048	10.363	0.665	2.268	5.719	-0.970	-0.764	1.683	-0.108	3.803	-0.206			1.206	-1.907	3.035	-1.118	-0.738	-0.183	0.894		0.849			8.026	-0.761	0.000	0.100	1.991		-1.498	Metabolic
1.000	31.232	RPS9B	RPL20A	27.831	31.232	8.925	20.864	11.686	4.396	3.320	2.401		6.325	0.169			2.936	8.270	4.997	10.152	1.791		3.393		5.949	4.974	2.268	24.566	3.323				5.190		Metabolic
1.000	15.685	FAS2	ASC1	5.715	5.836	-1.125	15.685	1.740	12.179	0.000	0.693		1.073															15.720		-0.201					Complex
1.000	23.992	PAB1	SAH1	13.334	11.670	-1.087	23.992	4.599	14.864	-0.278	2.331		1.288	-0.075		-0.305	1.569	4.306	1.422	-0.683	0.319	0.107	-0.091		-0.019	0.039	-0.206	19.504	2.788	-0.201			-0.443		Complex
1.000	17.515	GLN1	KRS1	4.749	5.037	-5.058	17.515	0.017	12.806	-0.278	2.029	0.089	1.220	0.075			1.557	-0.223	0.704	0.580	-0.341	0.246			-0.381	-0.337	-0.206	15.803	0.143	0.242	0.825	0.208		-0.593	Complex
1.000	23.422	RPS4A	SAH1	13.286	13.862	-7.191	23.422	4.654	12.538	0.000	2.850		1.233	-0.075			2.220	2.627	2.393	1.148	0.580	-0.105	0.791		0.729	0.700	-0.206	20.011	1.276	-0.201			-0.190		Complex
1.000	23.208	ILV3	RPL20A	14.331	16.425	-1.521	23.208	6.720	12.175	-0.278	0.989		2.674				0.927											19.116	5.445					4.351	Complex
0.999	14.023	FAS2	RPS7A	2.703	3.296	-1.050	14.023	0.885	12.179	0.000	0.275		0.683															14.044		-0.201					Complex
1.000	17.955	GLN1	PGI1	4.065	4.634	-4.262	17.955	-0.339	13.263	-0.278	2.029	0.089	1.710	-0.075			1.557	0.520	2.774	-0.073	0.214	-0.303	0.000		0.201	0.168	-0.206	15.087	0.161	-0.201	0.470	0.208		-0.619	Complex
1.000	22.016	RPL13B	SAH1	12.431	15.043	-5.300	22.016	4.572	12.538	0.000	2.029		0.690	0.075			2.111	3.025	1.878	1.267	-0.327	0.217			0.691	0.094	-0.206	18.676	1.877	-0.016			-0.322		Complex
1.000	16.652	ILV3	PGK1	5.911	7.824	-0.878	16.652	1.785	12.125	-0.278	0.601		1.492				0.927											14.753	2.387	-0.201	-0.138	0.208		0.318	Complex
1.000	24.099	RPS9B	PAB1	14.509	12.323	1.093	24.099	5.377	13.469	0.680	2.331	0.089	0.855	0.075			1.222	5.461	0.729	0.597	-0.169		0.000		0.070	0.582	0.000	20.013	0.007	0.958			-0.158		Complex
1.000	19.155	ILV3	PAB1	6.840	8.153	-1.823	19.155	4.059	12.170	-0.278	0.989		1.288				0.927											18.150	1.810	0.242				0.382	Complex
1.000	21.080	PRP43	SAH1	12.664	11.902	-1.808	21.080	3.971	13.796	-0.278	2.029		-0.301	-0.075			1.939	4.733	2.881	1.275	-0.097	0.795	-0.091		1.064	1.265	-0.206	17.316	-0.769	0.523			-0.583		Complex
1.000	26.117	RPS4A	TIF1	18.338	19.172	-2.050	26.117	4.682	14.377	0.680	2.331	0.089	1.925	0.381			1.652	5.367	1.243	0.578	0.178	0.749	0.080		1.228	0.226	0.474	20.792	2.175	0.242			1.317	1.769	Complex
0.939	9.649	KRS1	SPE3	8.022	9.649	-0.947	4.611	5.975	-0.447	-0.764	1.180	0.175	2.207	0.000			1.322	3.235	3.787	4.047		2.483			0.633	-1.543	0.663	6.174	0.086	0.670	1.072	0.516	0.855	-0.622	Metabolic
1.000	14.777	GLT1	TEF4	4.578	1.175	-1.492	14.777	1.068	12.162	-0.278	0.360	-0.093	0.420			0.210	0.927								-0.328	-0.234		13.014	0.654	-0.201			0.911		Complex
1.000	16.022	MAE1	RPL8B	4.799	5.489	-3.742	16.022	0.292	12.538	-0.278	1.163	-0.093	1.875	-0.075			0.600	-0.446	-0.107	-0.756	-0.307	-0.114	0.080		-0.615	-0.229	0.000	16.129	-0.157	-0.201				-0.593	Complex
1.000	15.982	MAE1	RPS9B	5.101	6.529	-3.248	15.982	0.176	12.014	0.000	1.163	0.089	1.875	-0.075			0.741	-0.510	-0.510	-0.810	-0.263		0.080		-0.433	-0.258	0.145	15.896	-0.419	-0.201					Complex
0.998	13.371	GLT1	SAH1	1.006	1.734	-2.633	13.371	-0.552	12.162	-0.278	0.788		0.324				0.927								-0.823	-0.207		13.648	0.718	-0.201			-0.277		Complex
1.000	19.020	RPS6A	GLN1	9.328	11.350	-0.986	19.020	1.007	12.014	0.680	1.163		2.674	-0.075			1.557	-0.500	-0.203		0.421	-0.303	-0.091		-0.175	-0.280		17.343	0.139	0.958				-0.593	Complex
1.000	19.603	CDC33	PRP43	11.053	10.998	-3.062	19.603	2.953	12.014	0.000	2.331	-0.093	0.324	-0.075		0.210	1.939	1.515	0.691	1.094	0.242	0.000	0.000		-0.551	0.572	0.474	17.270	0.758	-0.016			1.252	-0.270	Complex
1.000	18.539	TIF6	RPS8B	15.048	16.095	-2.153	18.539	5.585	6.983	0.680	2.959		0.958	0.075		-0.305	1.604	4.610	0.277	4.123	-0.157	-0.185	0.000		0.621	0.197	0.000	13.406	1.109	-0.201			0.676	0.405	Complex
1.000	15.559	FAS2	TEF4	4.706	6.494	-1.210	15.559	2.305	12.179	0.000	-0.373		1.448															15.611		-0.201					Complex
1.000	25.117	TIF2	RPL4A	15.768	16.303	-6.973	25.117	4.975	13.480	0.680	2.331	0.089	1.233	0.075		0.210	2.043	5.080	3.101	1.717	0.000	1.727	0.080		0.923	0.347	0.474	20.946	2.256	0.242			1.203	1.873	Complex
1.000	16.764	GLN1	PAB1	5.677	6.898	-1.998	16.764	1.687	13.432	-0.278	1.163	-0.093	0.247	-0.075			0.681	-0.788	2.059	-0.781	-0.346	-0.303	-0.091		-0.112	-0.369	-0.206	15.179	-0.419	0.523				-0.619	Complex
0.999	13.454	RPL16B	ARO1	0.968	1.577	-1.799	13.454	0.345	12.179	0.000	0.989		-0.269			0.210												13.485		-0.201					Complex
0.952	9.895	MAE1	ILV3	9.895	7.485	3.074	7.760	1.636	4.939	-0.668	0.389		3.257				0.343											10.169	-0.752	-0.172	-0.473	-0.406		-0.957	PPI
0.998	13.196	PRP43	PRP38	0.368	0.847	0.205	13.196	0.290	12.190	0.680	0.074		-0.038															13.196							Complex
0.998	12.900	TIF2	ARO8	2.888	2.558	-1.764	12.900	0.752	11.963	0.000	0.601		0.364	-0.075			-0.704	-1.581	-0.915	-0.358	-0.351	0.022					0.000	14.513		-0.201	-0.606				Complex
1.000	23.506	KRS1	PGI1	12.124	16.134	-5.466	23.506	4.503	12.806	-0.278	4.009	0.089	0.420	-0.075	-0.468		2.499	4.225	1.547	2.591	-0.179	1.366			-0.139	1.385	0.474	16.643	0.408	0.242	0.470	-0.243	1.852	-0.270	Complex
1.000	17.727	ATP1	DHH1	3.636	3.619	-7.513	17.727	0.850	13.915	0.000	2.331	-0.093	-0.158	-0.075			0.956	1.189	1.000	-0.726	0.451	0.000	-0.091		-0.601	0.460	-0.206	14.550	-0.800	0.523	0.470		0.414		Complex
1.000	23.956	KRS1	TIF1	12.222	13.127	-3.063	23.956	4.388	13.855	0.000	2.331	0.089	0.683	0.075		0.210	2.324	4.409	3.125	1.271	-0.365	0.557			0.020	0.596	0.474	18.920	2.222	-0.201	0.470		1.263	1.695	Complex
1.000	25.442	TIF2	RPS8B	16.090	18.020	-2.723	25.442	4.653	13.797	0.680	2.331	0.089	1.925	-0.075			2.043	4.351	2.302	1.635	0.299	0.749	-0.091		1.159	0.398	0.474	19.825	1.945	0.242			1.863	1.769	Complex
0.999	13.597	ARO8	TIF1	3.913	2.800	-2.598	13.597	1.457	11.963	0.000	0.601		0.355	-0.075	0.000		-0.704	-1.581	-0.915	-0.358	-0.351	0.022					0.000	15.124		-0.201	-0.606				Complex
1.000	21.739	ATP1	RPL16B	9.584	8.678	-4.360	21.739	1.937	14.367	0.000	2.029	0.089	0.683	-0.075			2.709	4.180	2.488	0.321			1.664		-0.419	0.826	-0.206	16.153	-0.858	-0.201			-0.358		Complex
1.000	17.515	RVB2	CDC33	5.229	5.680	-2.047	17.515	2.237	12.015	0.000	2.331	-0.093	-0.169	-0.075			1.269	0.883	0.418	0.810	-0.353		-0.548		-0.580	0.139		15.663	0.097	0.523			1.009	0.170	Complex
1.000	32.795	RPL4A	ASC1	25.380	32.795	4.956	31.046	12.304	3.605	3.320	2.401	0.175	6.551	1.355			3.083	11.246	4.948	10.046	0.257	3.293	2.837		4.693	9.353		21.108	8.773	0.599			4.384	8.361	Metabolic
1.000	23.450	RPL16B	OLA1	11.649	15.042	-1.204	23.450	4.330	13.736	0.000	2.029	0.089	0.683	0.381			2.202	4.689	1.682	1.242			0.187		1.139	1.145		18.128	4.056	0.242			0.498		Complex
1.000	15.883	TIF2	PMS1	1.693	5.191	-3.073	15.883	1.286	11.906	0.000	2.331	0.089	0.690	0.075		0.210	-0.704	-0.261	-0.363	1.084	0.102		0.000		-0.122	-0.778	0.474	15.204	0.068	0.100	0.039		-0.288		Complex
1.000	23.556	RPL13B	PRP43	14.495	16.506	2.594	23.556	4.404	13.796	0.000	2.331	0.089	0.952	0.381			1.604	4.533	1.510	2.133	-0.364	0.623			0.419	0.521	-0.206	19.005	1.458	-0.016			1.139	0.545	Complex
1.000	21.297	ATP1	RPL13B	9.658	11.957	-5.313	21.297	2.436	14.367	0.000	2.029	0.089	0.683	-0.075			1.768	4.156	2.262	0.653	-0.700	-0.105			-0.419	0.445	-0.206	16.885	-0.902	0.242			-0.358		Complex
0.992	11.710	RPL16B	HSP60	10.056	11.710	-2.400	6.128	5.528	-0.215	-0.764	1.641	0.201	1.869	0.000			3.451	2.422	1.164	1.125			1.603		-1.383	-1.387		1.132	6.664	-0.344			0.478		Metabolic
1.000	15.123	MAE1	SSC1	6.915	6.565	-0.390	15.123	-1.057	11.866	0.680	2.029	-0.444	1.383	-0.075			0.741	0.386	-0.200	-1.093		-0.185	-0.091		-0.359	0.716		15.622	0.022	-0.201	-0.674	-0.079		-0.576	Complex
1.000	24.732	RPL16B	PRP43	15.946	16.078	1.626	24.732	4.873	13.796	0.000	2.331	0.089	1.589	0.075		0.210	1.768	5.070	3.140	2.242			-0.091		0.530	0.068	0.474	19.750	1.527	0.242			1.139	1.220	Complex
1.000	18.546	CDC33	SAH1	6.791	8.366	-3.532	18.546	2.290	12.014	-0.278	2.331		0.221	-0.075			2.043	0.837	0.981	-0.665	0.182		-0.091		-0.474	0.579	0.000	16.915	0.814	-0.201			-0.427		Complex
1.000	17.684	EHD3	TEF4	4.497	5.822	-4.640	17.684	1.770	12.053	-0.278	1.364	-0.093	0.901	-0.075			2.043	1.833	0.879	-0.653	-0.080				0.231	0.632		15.698	-0.109	-0.201			-0.427	-0.227	Complex
1.000	19.870	GLN1	RPL4A	9.154	10.103	-6.351	19.870	1.490	13.432	-0.278	1.163	-0.093	2.674	-0.075			1.557	-0.500	3.073	0.897	0.000	-0.303	0.000		-0.507	0.142	-0.206	16.513	0.162	0.523				-0.593	Complex
1.000	19.228	PGK1	KRS1	7.381	8.497	-4.054	19.228	2.919	14.339	-0.278		0.089	0.683	-0.075			1.551	1.709	1.343	0.896	0.275	1.437			0.733	1.014	-0.206	12.758	0.631	-0.201	0.000	2.147	1.930	0.318	Complex
0.999	13.582	MAE1	GLT1	2.038	2.107	-0.307	13.582	0.242	11.935	-0.278	0.556	-0.093	1.220				0.000								-0.409	0.096		14.074	-0.584	0.242	-0.606	-0.079			Complex
1.000	21.458	CDC33	RPS7A	11.259	11.053	-3.592	21.458	3.130	12.014	0.680	2.959	0.089	0.618	-0.075			2.043	1.463	0.263	0.032	-0.127	0.415	-0.091		-0.433	0.238	0.000	19.199	1.892	-0.016			1.139	1.380	Complex
1.000	14.972	FAS2	RPS3	4.050	4.009	-0.423	14.972	1.027	12.179	0.000	0.693		1.073															14.983		-0.016					Complex
0.999	13.928	ARO8	SAH1	5.301	6.007	-3.070	13.928	0.852	12.179	0.000	1.233		0.443	-0.075			-0.704	-0.874	0.163	-0.791	-0.344	-0.114					0.000	15.030		-0.201					Complex
0.990	11.475	RVB2	PAB1	11.475	9.121	0.541	10.379	2.528	5.931	-0.668	2.407		0.487	-0.109			0.899	3.817	2.915	0.624	-0.198		-0.212		-0.063	0.313		8.178	-0.714	-0.343			-0.669	0.436	PPI
1.000	22.531	RPS6A	ILV3	13.105	18.471	-1.013	22.531	6.049	12.170	-0.278	0.989		2.674				0.927											18.053	4.964	0.523				4.540	Complex
0.999	13.886	FAS2	RPS8A	3.160	4.259	-1.141	13.886	0.381	12.179	0.000	0.253		1.073															13.958		-0.201					Complex
1.000	26.647	PGK1	PGI1	17.732	21.204	-0.596	26.647	3.596	14.004	0.680	4.009	0.089	1.940	-0.075			2.404	3.901	1.949	1.848	1.477	2.594	1.069		0.916	1.484	-0.206	20.767	0.821	-0.016	0.356	-0.243	2.176	0.832	Complex
1.000	18.726	GLN1	RPS8B	7.271	7.280	-7.262	18.726	1.391	13.432	-0.278	1.163	0.089	1.448	-0.075			1.557	-0.533	2.202	0.395	-0.276	-0.303	-0.091		-0.497	-0.392	0.000	14.771	0.144	0.958				-0.593	Complex
0.999	14.218	MAE1	TIF2	4.161	2.589	-4.427	14.218	-0.601	12.427	-0.278	1.163	-0.093	1.007	-0.075			0.667	-0.446	1.016	-0.744	0.318	-0.041	-0.720		-0.960	0.331	0.145	14.754	-0.736	-0.201	-0.674			-0.619	Complex
1.000	24.172	PRP43	TIF1	14.787	15.448	-4.286	24.172	4.670	13.588	0.000	2.029	-0.093	1.492	-0.075		0.621	1.939	4.401	2.504	1.827	1.125	1.894	0.187		0.424	1.120	0.757	19.223	1.135	0.242			1.863	0.556	Complex
1.000	32.022	ASC1	RPS8A	30.203	32.022	5.657	22.543	11.873	4.455	3.320	2.401	0.175	6.325	0.169		-0.185	3.488	8.776	5.619	10.096	2.950	0.684	1.532		2.410	9.023		20.829	8.947	0.599			2.053	8.180	Metabolic
0.998	12.970	RPL13B	SPE3	10.134	12.970	-3.395	4.156	8.536	-0.442	-0.764	1.180	0.175	2.908	0.169			1.209	2.370	2.132	7.987		-0.155			-0.142	3.738	0.206	6.077	0.245	1.709			0.397	-0.622	Metabolic
1.000	16.377	ATP1	PNP1	4.235	5.851	-6.048	16.377	0.568	13.798	-0.278	0.788	-0.093	-0.269	-0.075			1.939	3.158	2.059	0.699	0.627	-0.105	-0.091		-0.260	-0.552	0.145	13.042		0.258	-0.290	-0.839			Complex
0.925	9.414	HIS1	RPS3	7.543	9.414	-0.669	3.996	3.131	-0.351	-0.764	1.026		5.480				0.892											7.238	1.660	1.709	-0.364	-0.412			Metabolic
1.000	18.741	RVB2	PGK1	4.855	3.656	-3.331	18.741	1.659	13.738	-0.278	2.331	0.089	0.324	-0.075			0.953	2.267	0.088	0.422	0.219		0.000		-0.383	0.638		13.813	-0.837	-0.201			1.252	0.766	Complex
1.000	20.249	GLN1	PGK1	8.977	8.590	0.148	20.249	1.226	14.113	-0.278	2.029	0.089	1.940	-0.075			1.206	-0.742	0.960	-0.609	0.298	0.134	-0.091		0.659	0.298	-0.206	17.047	2.542	-0.201	0.000	0.208		-0.576	Complex
1.000	18.578	GLN1	RPL20A	6.385	7.336	-0.401	18.578	1.247	12.540	-0.278	1.134		2.674	0.075			1.186	-0.349	0.753	0.411	0.091	-0.303	0.000		-0.549	-0.467	0.000	16.349	0.144					-0.593	Complex
1.000	14.627	GLT1	TIF1	2.334	2.085	-3.293	14.627	0.839	12.505	-0.278	1.233	-0.093	0.420				0.000								-0.569	-0.047		14.689	-0.840	-0.201	0.113		-0.277		Complex
1.000	34.947	RPS6A	RPS9B	31.805	34.947	7.749	24.846	11.534	6.496	3.320	3.899		6.931	-0.206			2.973	9.347	3.417		0.064		2.552		2.148	9.187		25.658	6.544	1.638			2.397		Metabolic
1.000	15.997	GLN1	CDC33	3.610	4.406	-4.012	15.997	1.708	12.014	-0.278	1.163	-0.444	0.683	-0.075			1.226	-0.156	0.036	-0.441	-0.159	-0.177	0.080		-0.932	-0.423	-0.206	15.645	-0.420	-0.201				-0.619	Complex
1.000	22.851	PGK1	ASC1	13.301	17.028	-2.248	22.851	3.225	12.790	-0.278	2.029	0.089	1.940	-0.075		0.210	2.921	0.661	0.708	0.119	-0.199	0.338	1.943		0.659	0.418		17.966	2.379	-0.201			2.623	0.766	Complex
1.000	15.529	RVB2	RPL20A	14.409	8.922	-0.192	15.529	4.532	5.820	0.000	2.959		0.690	-0.075			1.604	6.163	2.470	2.780	0.229		-0.091		0.184	-0.057		9.676	0.299				1.852	2.557	Complex
1.000	19.449	MAE1	GLN1	10.402	9.797	-0.410	19.449	0.596	13.273	0.000	2.331	-0.093	2.674	-0.075			0.741	-0.310	0.787	-0.633	0.265	-0.103	0.000		-0.393	-0.541	-0.206	18.128	1.096	-0.016	-0.606	-0.079		-0.619	Complex
1.000	34.263	RPS6A	RPL8B	28.699	34.263	13.280	24.068	11.383	7.232	3.320	3.031		6.325	-0.206			3.178	9.942	10.117		0.618	5.123	3.340		3.313	7.962		23.097	13.288	1.638			4.122	8.361	Metabolic
1.000	16.677	MAE1	RPS6A	6.450	8.162	-2.935	16.677	0.225	12.014	0.000	1.163		2.609	-0.075			0.741	-0.510	-0.335		0.193	-0.185	-0.091		-0.175	-0.258		17.121	-0.223	-0.201				-0.619	Complex
1.000	33.121	ASC1	RPS3	27.269	33.121	8.162	26.136	12.107	5.058	3.320	2.401	0.175	6.004	1.355			2.702	15.242	3.328	10.134	3.239	2.753			3.487	9.455		22.257	6.226	0.177			2.782	6.078	Metabolic
1.000	25.478	RPL16B	TIF1	14.439	14.724	0.182	25.478	4.665	13.736	0.680	2.331	0.089	1.819	0.075		0.210	1.872	5.329	1.575	1.385			0.080		1.284	0.184	0.283	20.337	1.984	0.242			1.676	1.873	Complex
1.000	19.082	ARG4	TEF4	9.390	8.229	-5.520	19.082	3.996	12.056	-0.278	0.360	0.089	1.448	-0.075			1.487	0.272	0.913	0.225	-0.199				0.630			13.164	2.777	0.258				3.470	Complex
1.000	15.768	MAE1	CAA42329	5.590	6.970	-0.282	15.768	0.540	12.525		2.331	-0.444		0.075			0.741	-0.006	0.806	-0.392	-0.112	-0.185	-0.091		0.126	0.570	0.283	14.522	-0.352	-0.201	-0.138	-0.079		-0.399	Complex
1.000	20.229	GLN1	RPL13B	9.200	12.476	-2.195	20.229	1.887	13.432	-0.278	1.163	0.089	2.674	0.075			1.186	-0.383	1.484	0.070	-0.646	-0.303			-0.310	-0.424	0.000	17.432	0.162	0.958				-0.593	Complex
1.000	17.230	TIF6	DHH1	7.314	9.292	-4.238	17.230	1.141	13.154	0.680	2.331		-0.544	0.887		0.210	-0.629	1.680	-0.691	-0.230	0.499	-0.103	-0.629		0.599	0.353	-0.206	15.634	0.414	-0.201			-0.358	-0.619	Complex
1.000	17.532	FAS1	RPS3	7.016	8.315	0.211	17.532	1.579	12.179	0.680	0.693		2.401															17.554		-0.201					Complex
1.000	16.623	FAS1	RPL4A	7.296	7.278	0.211	16.623	1.623	12.179	0.680	0.693		1.448															16.651		-0.201					Complex
0.993	11.859	CDC33	PRP38	0.165	1.495	-0.108	11.859	0.422	12.190	0.000	-0.198		-0.556															11.859							Complex
1.000	15.785	FAS1	RPS8A	5.973	6.032	-0.711	15.785	1.160	12.179	0.680	0.693		1.073															15.854		-0.201					Complex
1.000	18.752	PAB1	RPS4A	18.752	13.278	-0.550	15.025	5.037	6.816	0.602	2.407		1.061	0.454			2.375	5.811	2.694	0.072	0.679	-0.318	-0.393		-0.063	0.817	0.000	13.507	2.442	1.012			-0.807	0.859	PPI
1.000	16.110	MAE1	PGI1	4.003	2.864	-3.100	16.110	-0.829	12.421	-0.278	2.029	-0.093	1.710	-0.075			1.226	0.528	1.293	-0.252	0.124	0.120	0.080		0.061	0.347	0.000	14.663	-0.437	-0.201	-0.317	-0.079		-0.619	Complex
1.000	20.289	GLN1	OLA1	5.595	7.950	-2.530	20.289	1.761	12.806	-0.278	2.029	0.089	2.401	-0.075			1.557	0.370	0.660	0.996	-0.365	-0.303	0.187		-0.446	-0.068		17.420	1.056	0.242	0.180	-0.243			Complex
1.000	19.618	RPS4A	PRP43	19.618	14.500	-0.258	17.263	5.506	8.165	0.602	2.407		1.157	-0.109			1.891	5.864	1.927	0.794	0.420	1.094	0.218		1.010	0.632	0.760	14.864	1.541	-0.172			0.949	0.622	PPI
0.994	11.978	TIF2	GLN1	4.904	4.724	-1.873	11.978	1.149	7.982	0.000	1.163	-0.093	0.683	-0.075			1.168	-0.931	1.688	0.483	0.499	0.172	-0.091		-0.607	-0.317	0.000	8.553	1.986	0.523	0.470			-0.619	Complex
0.999	13.572	RPS4A	TFB1	3.930	2.637	-1.807	13.572	1.605	12.053	-0.278	0.601		0.221	0.075			-0.704	-0.456	0.206	0.034	0.337	0.447	-0.091		0.635		0.757	13.303	0.235	-0.201				-0.270	Complex
0.999	14.375	FAS1	CDC33	3.372	3.426	-0.698	14.375	1.500	12.179	0.000	0.275		0.420															14.397		-0.201					Complex
0.999	14.393	OLA1	RNH1	1.036	3.782	0.708	14.393	2.524	12.189	-0.278	0.989		-0.556		-0.476				1.146	-0.006	1.188	1.078	0.187		0.440	0.463		12.953		0.000					Complex
1.000	17.385	TIF6	RPL13B	17.385	17.161	1.733	14.601	4.195	4.977	0.602	3.103		1.074	1.779			1.655	4.755	-0.160	2.975	-0.648	-0.153			1.426	0.157	0.000	12.313	1.143	-0.343			0.247	-0.115	PPI
1.000	26.653	RPS4A	TEF4	14.571	18.025	-2.382	26.653	6.348	14.368	0.680	1.163	0.089	1.710	0.075			2.219	5.154	5.334	0.794	0.486				1.383	1.508	0.474	20.220	2.536	0.242			1.870	5.141	Complex
1.000	26.970	TIF2	RPS6A	17.050	16.079	-1.389	26.970	4.892	15.354	0.680	2.331		1.464	-0.075			2.324	4.406	1.488		0.193	1.409	0.080		2.346	1.084		20.480	4.764	0.242			1.030	1.873	Complex
1.000	16.420	OLA1	TIF1	16.006	13.232	-3.835	16.420	3.257	7.575	0.000	2.331	0.089	1.073	0.075	0.000	-0.305	2.324	3.250	2.771	0.654	0.604	-0.303	0.080		0.391	0.705		11.837	1.870	-0.201	0.180		1.203		Complex
1.000	22.268	SAH1	SPE3	14.544	14.895	-0.900	22.268	5.379	12.056	-0.278	1.163		1.806	-0.075			2.218	5.431	3.516	3.094		0.295	-0.091		1.194	-0.097	0.000	16.931	1.757	-0.185			-0.157		Complex
0.991	11.578	TIF6	RPB8	11.578	10.255	-1.079	4.479	6.396	-0.453	0.602	2.407		1.004	1.779			-0.157	3.690	1.337	4.561		0.567	0.164		3.489	1.564	-0.281	7.014	1.735	-0.343			0.359	-1.752	PPI
0.998	13.269	GLN1	DHH1	-0.065	1.240	-2.804	13.269	-0.793	12.813	-0.278	1.163	-0.093	0.247	-0.075			0.285	-0.757	0.497	-0.784	0.530	-0.249	0.000		-1.037	-0.618	0.283	12.597	-1.005	-0.201	0.470			-0.619	Complex
0.999	13.762	ATP1	ARO1	1.645	1.885	-0.745	13.762	0.443	12.179	-0.278	0.989		0.429															13.774		-0.016					Complex
1.000	20.594	GLN1	RPL16B	7.164	10.376	-3.635	20.594	2.038	13.432	-0.278	1.163	-0.093	2.674	0.381			1.276	-0.142	1.771	-0.936			0.080		-0.492	-0.446	0.000	17.640	0.225	0.523				-0.593	Complex
1.000	25.483	TIF6	RPL16B	15.651	18.149	-2.812	25.483	4.648	13.154	0.680	4.009		1.007	0.381			1.604	4.565	0.402	2.197			0.187		0.809	0.061	0.000	21.432	1.279	-0.201			1.203	0.580	Complex
1.000	16.979	FAS1	RPL20A	8.319	8.317	-0.697	16.979	2.344	12.190	0.680	0.693		1.073															16.979							Complex
1.000	18.277	CAA42329	PRP43	6.854	7.251	-4.092	18.277	1.091	13.723		2.331	0.089		-0.075			1.118	2.171	0.708	-0.372	0.620	0.426	0.187		-0.302	0.705	-0.206	14.522	-0.810	-0.201		-0.243	1.030	-0.239	Complex
1.000	26.243	TIF2	RPL8B	18.061	17.754	-2.781	26.243	5.683	13.796	0.680	2.331	0.089	1.925	-0.075		0.210	1.604	5.067	1.706	2.645	0.510	1.409	0.080		0.906	0.556	0.000	21.703	1.763	0.523			2.836	1.873	Complex
1.000	17.064	TIF2	PRO2	4.275	3.696	-4.528	17.064	1.355	13.469	-0.278	1.163	0.089	0.324	-0.075			1.017	3.941	0.764	0.462	-0.155	0.595			-0.784	0.002	0.000	14.615	-0.710	-0.201	0.000			-0.566	Complex
