#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	20.660	RVB2	CDC48	10.485	7.708	-3.407	20.660	2.514	13.798	0.000	2.331	-0.093	0.221	0.075		0.210	1.604	5.247	0.810	0.778	0.544		0.000		0.595	0.470		15.122	-0.319	0.084			-0.129		Complex
1.000	19.413	RPS24B	PRE9	7.963	10.007	-4.378	19.413	2.490	12.014	0.000	2.331	-0.093	0.528	-0.075			2.218	2.717	1.921	1.717		0.426	0.187		-0.054	1.258		15.994	1.691	-0.201			0.481	0.589	Complex
0.998	13.282	RPL27A	RAD4	1.022	-0.517	-5.542	13.282	1.592	12.025	-0.278	0.360		0.364	-0.075			-0.704	-0.072	0.038	1.141	0.000	0.295	-0.091			-0.299	0.474	12.369	-0.836	0.100					Complex
0.998	13.076	MRPS28	RPT6	2.060	3.385	0.587	13.076	1.322	12.109	0.000	0.693		-0.723				-0.325		-0.027									13.076		-0.201			-0.277		Complex
1.000	17.386	RPT6	VMA2	4.621	5.681	-6.091	17.386	1.471	12.538	-0.278	2.331	0.089	0.221	-0.075			1.089	-0.011	1.075	0.124	-0.469		-0.720		0.201	0.092	-0.206	15.247	-0.206	-0.201			0.210	1.226	Complex
1.000	32.587	RPS4B	RPL20B	28.618	32.587	10.222	23.520	11.033	4.984	3.320	3.031		6.136	0.445	1.114		2.523	8.371	3.274	3.904	3.269	3.662	3.581		6.024	4.974	0.663	24.756	6.883				3.223	8.361	Metabolic
1.000	22.434	BAA09202	RPP0	11.306	9.420	-1.205	22.434	1.147	14.235		4.009		0.469	-0.075			2.648	3.915	2.824	-0.449	-0.282	-0.041	1.836		0.253	0.368	0.145	16.200	1.749	-0.016			-0.277	0.545	Complex
1.000	23.304	RPS4B	TUB1	10.790	6.685	-3.032	23.304	1.212	14.725	-0.278	4.009	0.089	1.169	0.075			2.303	2.700	2.298	-0.015	0.373	-0.254	1.836		-0.487	-0.488	0.000	17.499	2.186	0.242			-0.358	-0.270	Complex
1.000	20.408	RPT6	KRS1	10.301	13.343	-2.702	20.408	2.635	12.538	-0.278	2.850	0.089	0.429	-0.075			2.219	3.152	3.746	1.789	0.139	0.607			0.371	0.314	0.000	15.668	0.972	-0.201			0.210	0.805	Complex
1.000	15.361	URA2	RPB8	5.498	6.583	-2.581	15.361	2.158	12.757	0.000	0.424	-0.093	0.364	0.075			-0.325	1.280	1.163	0.617		0.129	-0.091		0.010	-0.391	-0.206	14.502	-0.601	0.523			0.498		Complex
1.000	24.275	CDC48	RPL7A	12.995	14.344	-4.147	24.275	1.463	13.910	1.320	4.009	0.089	1.155	-0.075			2.404	1.995	3.793	0.449	-0.282		0.962		-0.156	-0.048	0.145	19.677	0.127	-0.201			-0.277		Complex
0.999	13.479	RPT6	TRP5	-0.000	3.098	0.913	13.479	0.590	12.170	-0.278	1.298		-0.301															13.484	0.304	-0.201				-0.479	Complex
1.000	19.812	RPL4A	RPL29	15.075	19.812	5.766	7.290	10.455	-0.398	3.320	0.852	0.679	4.903									0.517			2.829	4.891		13.869	8.486	0.599			-0.256	8.180	Metabolic
1.000	23.495	RPS4B	BAA09202	10.870	9.672	-2.136	23.495	0.961	15.139		4.009	0.089	0.469	0.075			2.752	3.690	1.293	-0.632	0.083	-0.303	1.664		0.209	-0.290	0.145	16.200	3.214	-0.016			-0.358	0.520	Complex
0.997	12.882	MNN11	TUB1	0.986	2.725	-0.854	12.882	0.777	12.179	-0.278	0.505		-0.301															12.893		-0.016					Complex
0.993	11.852	URA2	KIN28	-0.730	-1.011	-5.440	11.852	0.174	12.014	-0.278	0.788	-0.093	-0.373	-0.075		-0.305		-1.014	-0.565	-0.083	0.426	-0.303	0.080		-0.267	-0.372	-0.206	11.684	0.124	-0.201					Complex
1.000	19.267	RPT6	TEF1	7.293	4.526	-5.151	19.267	1.386	12.528	0.000	2.850	0.089	0.094	0.381			1.939	1.974	2.918	-0.697	-0.051	-0.249	0.080		-0.399	-0.531	-0.265	13.866	-0.206				0.887	-0.244	Complex
0.967	10.276	RPT6	RPS4A	10.276	6.210	-3.630	9.986	-0.665	5.875	-0.273	2.407		1.160	0.000			1.772	3.983	0.403	-1.182	0.775	0.301	-0.228		-1.356	-1.254	0.000	7.122	-0.585	-0.343			-0.579	0.262	PPI
1.000	14.825	MNN11	RPL20B	2.795	3.210	-2.820	14.825	3.116	12.190	-0.278	0.253		-0.457															14.825							Complex
0.990	11.475	RVB2	PAB1	11.475	9.121	0.541	10.379	2.528	5.931	-0.668	2.407		0.487	-0.109			0.899	3.817	2.915	0.624	-0.198		-0.212		-0.063	0.313		8.178	-0.714	-0.343			-0.669	0.436	PPI
0.852	8.661	SSL1	TEF2	3.133	1.732	1.349	8.661	1.240	5.736	-0.278	2.331	-0.093	0.429				-0.704	-1.415	-0.741	-0.784	-0.198	-0.114	0.000		-0.526	-0.656		8.468	0.210				1.263		Complex
1.000	30.611	RPL4A	RPS24B	29.243	30.611	6.250	23.391	10.440	6.027	3.320	2.401	-0.211	5.102	0.169			3.363	12.604	4.540	5.438	0.257	2.824	1.965		0.198	5.754		15.371	12.951	0.599			5.662	8.361	Metabolic
1.000	15.038	RPP0	KIN28	3.581	4.318	-4.152	15.038	2.587	12.014	-0.278	1.163		-0.373	-0.075				0.996	-0.621	0.325	-0.162	1.670	-0.091		-0.175	-0.669	-0.206	12.127	0.541	0.242				1.194	Complex
0.998	13.115	RVB2	MNN11	1.001	1.182	0.064	13.115	1.263	12.179	-0.278	0.253		-0.301															13.149		-0.201					Complex
1.000	21.486	RPS24B	TUB1	8.219	6.577	-0.938	21.486	1.080	13.469	-0.278	2.959	0.089	1.668	-0.075			2.575	2.585	-0.001	0.595	-0.322	-0.254	1.836		-0.085	-0.485		15.876	1.740	-0.201			-0.305	-0.270	Complex
1.000	19.183	RPL27A	PRE9	9.713	11.835	-4.063	19.183	2.120	12.014	0.000	2.331	-0.093	0.683	-0.075			2.202	2.717	1.589	1.807		0.413	0.080		0.007	0.565		16.069	2.258	0.084			1.211	0.589	Complex
1.000	23.884	RVB2	RPL4B	11.603	12.388	-0.063	23.884	5.860	13.798	0.000	2.959	-0.093	-0.169	-0.075			1.604	4.928	2.136	1.712	0.000		-0.091		0.750	0.320		18.237	-0.159	-0.201			1.263	4.573	Complex
1.000	14.982	ATP1	YHR020W	1.181	4.461	-3.192	14.982	1.027	12.170	0.000	1.233		0.553													0.330		15.076	-0.810	-0.201			-0.427		Complex
1.000	15.529	RVB2	RPL20A	14.409	8.922	-0.192	15.529	4.532	5.820	0.000	2.959		0.690	-0.075			1.604	6.163	2.470	2.780	0.229		-0.091		0.184	-0.057		9.676	0.299				1.852	2.557	Complex
1.000	32.113	RPS24B	RPL20B	27.480	32.113	9.419	23.050	10.400	4.582	3.320	3.031		6.610	0.445	0.549		3.178	9.996	4.147	6.893	1.401	1.173	2.552		3.313	5.088		22.467	7.775				1.112	8.180	Metabolic
1.000	20.728	RPT6	RPS13	7.423	8.859	-2.716	20.728	1.488	13.469	0.680	2.331	0.089	0.977	-0.075			1.768	3.762	-0.320	0.416		-0.105	0.080		-0.526	-0.600	-0.206	15.783	-0.191	-0.201			-0.277	0.805	Complex
1.000	35.469	RPL4B	RPL7A	27.452	35.469	10.309	28.022	11.634	7.350	3.320	3.899	-0.083	5.212	0.774			3.363	13.475	8.033	4.479	0.257	0.844	1.965		3.212	9.600	2.268	21.496	11.999	4.247			2.183	8.361	Metabolic
1.000	21.892	RPL20A	RPL29	21.892	20.831	4.014	14.285	8.244	5.119	4.326	0.677		3.526									0.375			4.352	-0.320		20.489	4.594				1.868	5.128	PPI
1.000	17.542	SSL1	KIN28	17.542	14.863	7.059	13.752	2.440	9.421	4.326	0.974		-0.418		0.799			6.246	1.501	1.142	0.679	0.345	-0.110		0.744	0.460		13.003	0.802	-0.172					PPI
1.000	19.224	RPT6	RPS24B	5.703	3.262	-4.524	19.224	1.537	12.014	0.000	2.331	0.089	1.389	-0.075			1.939	2.342	0.515	0.321	-0.157	-0.254	0.187		0.128	-0.597		16.054	-0.504	-0.201			-0.129	0.805	Complex
1.000	30.834	RPS4A	TEF2	19.652	21.971	-3.287	30.834	6.085	14.874	0.000	4.009	0.089	2.890	0.075			2.811	3.805	3.669	1.496	0.621	0.817	1.836		-0.351	0.569	0.000	23.438	1.905				1.263	4.588	Complex
1.000	20.106	URA2	RPP0	9.256	10.645	-2.493	20.106	3.344	13.469	-0.278	0.556		1.389	0.075			1.551	3.702	1.929	0.575	0.362	-0.303	0.080		-0.221	0.367	0.145	14.749	3.014	0.242			1.676		Complex
1.000	18.752	PAB1	RPS4A	18.752	13.278	-0.550	15.025	5.037	6.816	0.602	2.407		1.061	0.454			2.375	5.811	2.694	0.072	0.679	-0.318	-0.393		-0.063	0.817	0.000	13.507	2.442	1.012			-0.807	0.859	PPI
0.990	11.519	RPL4B	GLN4	11.428	11.519	-4.250	6.884	8.265	0.330	-0.764	2.401	0.175	0.228	0.169			0.714	8.630	2.110	5.471	-0.193	0.715	0.991		-0.095	0.999	0.663	3.727	2.001	-0.344			1.159	0.826	Metabolic
0.997	12.888	SSC1	RPS13	11.311	12.888	-0.358	6.191	2.842	3.827	0.385	1.641	0.175	1.333	-0.206			2.891	4.448	-1.031	-1.624		-0.335	0.711		-1.509	-0.939		3.138	2.733	3.826			1.985	-1.028	Metabolic
1.000	20.893	RPS4A	PRE9	10.998	10.591	-3.687	20.893	2.154	13.432	0.000	2.331	0.089	0.683	0.381			1.823	2.629	3.324	1.531		0.523	0.080		0.275	0.836		15.720	0.403	0.084			0.652	0.148	Complex
1.000	16.551	ATP1	UTP18	6.462	4.959	-6.952	16.551	0.260	13.261	0.680	1.163	0.089	0.324	-0.075		0.737	0.112	1.584	-0.784	-0.444	1.126				-0.085	0.217	-0.206	14.441	-0.621	-0.201					Complex
1.000	22.218	ATP1	PRE9	7.488	9.719	-3.791	22.218	4.336	14.367	-0.278	1.163	0.089	0.246	0.075			2.219	6.402	4.828	0.441		-0.105	0.080		-0.156	0.920		15.915	-0.902	-0.201			0.316		Complex
1.000	18.741	RPS24B	VMA2	6.435	3.367	-2.952	18.741	1.811	13.409	-0.278	2.331	-0.093	0.618	-0.075			1.017	1.705	-0.094	-0.848	-0.488		-0.091		-0.267	-0.486		16.303	-0.507	-0.201			1.317	-0.244	Complex
1.000	28.091	RPL30	TEF2	19.024	20.277	-3.124	28.091	5.345	14.490	0.000	4.009	0.089	2.674	0.075		-0.305	1.712	3.681	1.736	1.754	0.000		0.791		-0.383	0.416	-0.206	21.484	2.254				1.263	3.691	Complex
1.000	21.850	RVB2	RPS4B	11.419	11.758	-3.501	21.850	3.690	14.015	-0.278	2.331	0.089	0.324	0.075			1.604	4.414	0.936	1.100	0.061		-0.091		0.599	0.312		16.826	0.319	-0.201			1.263	2.762	Complex
0.997	12.584	RPT6	YHR020W	1.182	-0.415	-4.293	12.584	-0.343	12.170	-0.278	0.788		0.553			-0.305										-0.491		12.577	0.286	-0.201			-0.277	-0.244	Complex
1.000	22.323	ATP1	TEF2	12.354	11.841	-4.056	22.323	1.231	15.045	0.000	2.331	-0.093	1.073	-0.075			2.811	2.889	2.962	-0.402	0.063	0.107	1.943		0.354	0.769	0.283	16.075	2.516				-0.284		Complex
0.999	13.753	MNN9	TUB2	2.496	2.400	0.019	13.753	1.669	12.179	-0.672	0.253		0.324															13.777		-0.201					Complex
0.998	12.981	RPS24B	TRP5	-2.022	-0.453	-0.854	12.981	0.401	12.170	-0.278	0.989		-0.301				0.000											13.108	-0.544	-0.201				-0.593	Complex
1.000	29.142	RPL4B	TEF1	19.734	18.554	0.980	29.142	6.088	15.319	0.680	4.009	-0.093	0.852	-0.075			2.361	4.130	6.359	0.841	0.000	0.618	0.962		-0.260	0.705	0.283	20.877	5.541				1.263	4.588	Complex
1.000	17.507	RPS24B	TEF1	16.987	17.507	0.255	16.070	5.939	3.320	1.753	2.401	-0.354	1.598	-0.206			3.056	4.608	2.019	-1.596	1.106	0.832	1.695		-0.304	0.979		7.587	2.988				1.808	4.842	Metabolic
1.000	20.065	RPL30	PRE9	9.198	7.262	-6.562	20.065	2.179	12.538	0.000	2.331	0.089	0.528	0.075			2.324	3.115	1.994	1.597			0.080		0.275	0.613		15.737	0.972	0.084			1.187	0.885	Complex
1.000	15.052	SSL1	RPS4A	5.372	6.089	-0.265	15.052	1.774	12.014	-0.278	2.331	0.089	-0.173				-0.704	-1.424	-0.721	-0.552	0.182	0.429	-0.091		0.558	-0.318		13.696	1.234	-0.201			1.317		Complex
1.000	22.418	RPP0	PRE9	10.804	13.570	-2.546	22.418	3.548	13.432	0.000	2.331		0.683	-0.075			2.499	2.833	6.715	1.793		0.343	0.080		0.185	0.851		14.912	1.286	0.084			-0.271	1.192	Complex
1.000	24.305	RPS24B	KRS1	11.943	15.802	-4.619	24.305	5.720	13.409	-0.278	2.331	-0.093	1.073	-0.075			2.218	4.895	1.835	1.081	0.319	0.338			-0.267	0.882		15.540	4.039	-0.016			1.951	5.141	Complex
1.000	30.121	RPS4A	RPL20B	26.573	30.121	9.028	22.863	11.058	4.984	3.320	3.031		4.760	0.445			2.523	8.371	3.274	3.904	3.269	3.662	3.581		6.024	4.974	0.663	22.656	6.883				3.223	8.361	Metabolic
1.000	20.921	RPS13	RPA135	12.232	13.399	-2.072	20.921	4.803	12.020	0.680	2.331	0.089	1.073	-0.075				0.858	0.648	1.463		0.000	0.080		1.393	-0.593	0.283	20.150	1.522	-0.201			-0.383		Complex
1.000	23.203	RPS4A	TUB1	11.233	7.829	-3.089	23.203	1.249	14.725	-0.278	4.009	0.089	1.031	0.075			2.303	2.700	2.298	-0.015	0.373	-0.254	1.836		-0.487	-0.488	0.000	17.498	2.186	0.242			-0.358	-0.270	Complex
0.871	8.816	ATP1	PUT2	7.847	8.816	-2.509	2.205	4.703	-0.211	3.320	0.895	-0.108	-0.326	-0.206			0.749	-0.909	1.977			0.243			2.388	1.058		7.464		-0.344	-0.546				Metabolic
1.000	34.774	RPL7A	RPS4A	31.608	34.774	8.361	27.190	11.850	5.734	3.320	3.899	0.175	5.945	0.774			3.076	10.372	4.429	3.215	1.860	2.753	3.587		7.062	9.665	2.268	22.932	7.187	1.638			2.101	8.361	Metabolic
1.000	20.876	ATP1	RVB2	8.654	10.868	-4.384	20.876	3.491	13.958	0.000	2.029	-0.093	-0.038	-0.075			1.604	6.156	1.776	1.119	0.449		0.000		-0.015	0.155		15.065	-0.136	-0.201			-0.439		Complex
1.000	22.733	SSC1	RPL7A	11.130	11.396	-3.377	22.733	2.524	14.995	0.000	2.029	0.089	0.618	0.075			2.404	4.108	0.986	-0.611		0.237	0.882		-0.314	0.182		15.603	2.710	2.262			1.137	-0.233	Complex
1.000	25.016	RPP0	TEF2	25.016	24.693	0.847	23.212	6.966	8.389	-0.273	3.906		3.627	0.000			2.401	3.875	4.087	0.835	0.168	0.688	1.484		-0.080	1.448	-0.281	18.074	1.983				2.054	5.096	PPI
0.862	8.739	HSP60	DFR1	8.739	8.056	1.106	1.351	2.469	4.153	-0.668	0.624		1.720	-0.109			0.549	3.659	3.156	0.941		-0.278	-0.551		-1.356	-0.541		0.732			-0.473	-0.406			PPI
1.000	19.780	RPA135	RPL30	8.991	9.809	-3.924	19.780	4.192	12.020	0.000	2.331	0.089	1.073	0.075				0.925	0.189	0.897	-0.127		0.187		1.059	-0.179	0.000	19.116	1.297	0.242			0.414		Complex
1.000	15.999	BAA09202	TUB2	15.999	12.314	3.918	13.128	3.823	7.196				0.536	1.779			2.665	9.124	4.892	-0.533	1.324	-0.601	1.720		6.066	-0.600	-0.016		3.584					1.582	PPI
1.000	31.383	RPL4B	RPS24B	29.243	31.383	6.250	21.638	10.440	6.027	3.320	2.401	-0.211	5.875	0.169			3.363	12.604	4.540	5.438	0.257	2.824	1.965		0.198	5.754		16.990	12.951	0.599			5.662	8.361	Metabolic
1.000	19.624	RPA135	RPS24A	9.414	8.961	-1.969	19.624	4.365	12.020	0.000	2.331	0.089	0.683	-0.075		0.210		0.384	-0.116	1.081	0.276	-0.105	0.187		-0.066	-0.463		19.025	1.500	0.242			0.209		Complex
1.000	23.181	ATP1	HSP60	20.904	23.181	1.643	21.904	7.694	5.472	2.105	3.899	0.175	0.611	-0.206			3.430	7.325	6.813	5.815		0.243	3.592		2.277	4.318		10.169	-1.920	0.177	-1.257	-0.033	-0.573		Metabolic
1.000	33.415	RPL4B	RPS13	25.674	33.415	9.822	25.779	11.191	7.286	3.320	3.031	0.175	5.521	0.000			2.891	12.860	4.133	5.780		1.302	1.630		2.197	5.113	1.502	21.475	12.102	5.286			3.269	8.361	Metabolic
1.000	20.912	ATP1	TUB1	7.219	10.141	-5.054	20.912	1.616	14.017	0.000	2.029	0.089	0.528	-0.075			2.709	3.485	1.334	1.190	-0.286	0.295	1.943		0.374	0.370	-0.206	15.513	-0.858	0.242			-0.436		Complex
1.000	20.647	RPL30	TUB1	8.669	7.123	-3.650	20.647	1.121	13.797	-0.278	2.959	-0.093	1.492	0.075			1.575	2.610	0.704	1.088	-0.127		0.791		-0.451	-0.450	0.000	16.944	0.001	-0.016			-0.277	-0.270	Complex
1.000	16.516	BAA09202	HSP60	10.763	11.480	0.811	16.516	1.630	9.980		2.331	-0.093	0.469	-0.075			2.273	4.048	2.455	0.426		-0.185	0.962		-0.384	0.549		10.089	1.164	0.523			1.238		Complex
1.000	15.285	RPT6	KIN28	1.625	2.791	-4.259	15.285	2.353	12.014	0.680	1.163	0.089	-0.622	0.381	-0.468	-0.305		2.001	-0.317	-0.083	-0.123	0.323	0.080		-0.085	-0.148	-0.206	14.025	0.369	-0.201				0.779	Complex
1.000	20.694	ATP1	RPL20B	6.670	10.730	-4.297	20.694	1.858	13.590	0.000	2.029		0.683	-0.075			2.610	3.601	0.255	1.540	0.458	0.000	1.836		0.074	0.364	-0.206	15.411	-0.858				-0.284		Complex
1.000	27.947	RPL20A	TEF1	18.158	19.035	2.440	27.947	6.181	13.798	0.680	2.850		1.495	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	21.009	2.971				1.930	4.588	Complex
1.000	18.633	RPL4B	RPL29	13.941	18.633	5.500	6.515	10.335	-0.398	3.320	0.852	0.679	3.843									0.517			2.829	4.891		9.908	8.486	0.599			-0.256	8.180	Metabolic
0.995	12.135	ATP1	GAL10	0.781	1.495	-1.067	12.135	0.148	12.170	-0.278	0.253		-0.158															12.163	-0.359	-0.201					Complex
0.999	13.516	RPL20A	TRP5	-0.565	-1.193	-0.170	13.516	0.641	12.175	-0.278	0.989		0.324				-0.335											13.992	-0.538					-0.455	Complex
1.000	30.770	RPS13	RPS24A	28.857	30.770	6.864	23.005	11.293	6.495	3.320	2.401	-0.108	5.041	0.000	-0.789	-0.185	3.302	12.565	3.114	4.515		0.684	3.005		3.205	9.360		22.226	11.083	0.599			2.965	6.244	Metabolic
1.000	21.465	ATP1	RPL27A	9.059	11.450	-6.518	21.465	3.027	13.261	0.000	1.163	-0.093	1.220	0.075			2.811	3.767	0.263	1.455	0.000	0.196	1.943		-0.671	0.401	-0.206	16.526	-0.902	-0.201			-0.439		Complex
1.000	19.450	RPL20A	VMA2	7.358	5.413	-4.306	19.450	3.411	12.540	-0.278	2.331		0.752	-0.075			0.770	-0.232	0.079	-0.836	-0.694		0.080		-0.293	0.295	-0.206	18.161	-0.202				1.252	0.805	Complex
1.000	32.523	RPS13	RPL30	30.630	32.523	6.990	22.843	10.490	6.495	3.320	3.031	0.175	6.282	-0.206			2.936	12.508	1.433	3.592			3.670		6.013	6.769	0.206	24.661	6.840	0.599			1.235	6.103	Metabolic
1.000	14.779	ATP1	ERG27	6.087	6.528	-3.987	14.779	1.848	12.073	0.680	0.989		-0.301	-0.075			-0.435	-0.004	-0.376	0.452	0.820	0.802	0.187				-0.206	14.007		-0.185					Complex
1.000	24.962	RPL20A	KRS1	14.880	18.461	-3.272	24.962	6.456	12.540	0.000	2.331		1.448	0.075			2.111	2.922	2.902	1.902	0.757	0.483			0.661	0.296	0.000	19.877	3.887				1.185	5.025	Complex
1.000	29.401	RPL30	RPL20B	29.386	29.401	5.637	21.509	11.065	4.670	3.320	3.031		4.903	0.445			1.966	9.000	3.231	9.096	-0.193		1.967		6.047	1.417	0.663	23.047	3.048				2.220	6.103	Metabolic
1.000	20.064	BAA09202	RPL27A	7.093	5.111	-3.182	20.064	0.423	13.469		2.959	-0.093	0.469	0.075			2.761	3.905	0.536	-0.782	0.000	-0.303	1.836		-0.206	-0.539	0.000	15.149	0.824	-0.201			-0.313	0.545	Complex
0.999	13.783	RPT6	ERG27	1.068	2.880	-3.773	13.783	1.607	12.073	-0.278	0.989		0.221	-0.075	-0.468		-0.285	-0.015	-0.336	0.726	0.918	0.252	0.187				-0.206	13.591		-0.185					Complex
1.000	18.635	GLN4	TEF2	7.876	9.319	-5.384	18.635	2.164	12.056	-0.278	2.850	0.089	-0.269	0.075	0.658		1.290	1.111	0.558	-0.498	0.401	0.172	0.080		0.137	0.045	0.000	16.897	0.355				0.622	0.664	Complex
0.989	11.366	RVB2	URA2	11.011	7.554	-0.126	11.366	2.806	7.409	0.000	0.556	0.089	-0.373	-0.075			0.953	3.203	1.487	0.775	0.602		0.000		0.408	-0.501		7.369	0.128	-0.201			1.818		Complex
1.000	17.443	PHS1	TSC13	14.991	17.443	7.677	5.434	8.816	3.283	2.105	1.683	0.201	1.338	-0.206	0.549		-0.326	1.611	-1.599		0.568	0.342	-0.380		1.780	5.414	0.663	10.672	7.291	0.000			2.114	-0.433	Metabolic
1.000	18.319	RPS4A	RPL29	13.205	18.319	4.720	6.781	10.482	-0.398	3.320	0.895	0.175	3.843									0.517			3.623	4.525		14.333	8.486	0.599			-0.256	7.783	Metabolic
1.000	15.058	SSC1	TRP5	3.349	3.461	-1.743	15.058	0.883	12.896	-0.278	1.233		0.324				0.000											13.915	0.713	0.242	-0.357	0.858		-0.502	Complex
1.000	19.261	RPT6	TUB2	6.039	4.685	-2.834	19.261	0.082	14.484	-0.278	2.331	0.089	0.690	-0.075			1.939	4.493	1.938	1.617	0.564	-0.249	0.080		-0.264	-0.338	-0.265	14.450	-0.730	-0.201			-0.211	-0.227	Complex
1.000	16.748	SSC1	TEF1	12.945	14.120	0.605	16.748	2.768	7.956	0.680	2.850	-0.093	0.443	-0.075			2.218	3.900	1.599	-0.884		0.426	-0.091		0.267	-0.212		11.626	1.259				1.263	-0.233	Complex
1.000	15.102	BAA09202	RPB8	4.116	4.835	-2.518	15.102	-0.027	13.250		2.331	0.089	-0.142	-0.075			-0.325	1.757	-0.093	-0.529		-0.177	-0.091		0.422	-0.577	-0.059	14.522	-0.720	-0.201			-0.416	-0.593	Complex
1.000	20.656	RPT6	HSP60	10.406	9.624	-6.361	20.656	3.082	12.538	0.000	2.331	-0.093	0.958	-0.075		-0.305	2.219	2.447	4.039	2.546		0.274	0.080		-0.355	-0.297		15.818	0.862	-0.016			-0.129		Complex
1.000	20.222	RPT6	RPL27A	8.467	6.523	-5.480	20.222	2.222	12.014	0.000	2.331	0.089	1.723	0.075			1.768	2.956	0.675	1.709	0.000	-0.114	0.187		-0.264	-0.659	-0.206	15.406	-0.249	-0.201			0.210	0.805	Complex
0.994	12.040	GLN4	RPL20B	11.214	12.040	0.398	4.998	9.315	-0.442	-0.764	2.401		0.228	0.774			0.528	5.600	0.580	3.937	1.823	-0.155	-0.209		-0.042	-0.582	0.000	7.097	2.559				2.055	0.471	Metabolic
0.857	8.701	RIO2	KRS1	7.728	8.701	-3.972	2.036	8.014	-0.453	-0.764	2.651		0.228	-0.206			-0.769	2.969	0.740	1.931	0.458	0.788			1.201	0.578	0.663	5.834	5.584	-1.004			0.349	2.414	Metabolic
0.998	13.190	BAA09202	KIN28	4.849	2.920	-2.016	13.190	0.324	12.014		1.163	-0.093	-0.142	-0.075				-0.235	-0.605	-0.083	0.426	-0.254	-0.091		-0.054	-0.618	-0.206	13.354	-0.602	-0.016				0.095	Complex
0.999	13.928	RIO2	VMA2	1.891	1.741	-0.078	13.928	-0.557	12.020	-0.278	4.009		-0.373	-0.075			-0.818	-1.862	-1.086	-0.002	-0.725		0.000		-0.301	0.090	0.474	15.246	-0.622	0.084			-0.179	-0.270	Complex
1.000	23.921	SSC1	KRS1	14.752	15.506	-6.214	23.921	3.739	13.008	0.000	4.009	-0.093	0.683	0.075			2.499	3.795	2.301	0.338		-0.109			-0.268	0.424		18.838	2.579	0.523	0.825	0.858	1.030	-0.200	Complex
1.000	16.038	RIO2	TEF1	7.123	3.942	-1.877	16.038	0.611	12.025	0.000	4.009		0.286	-0.075			-0.818	-0.379	-1.174	-0.529	0.202	0.496	-0.091		-0.231	-0.012	0.283	15.305	-0.574				-0.158	1.108	Complex
1.000	14.890	SSC1	VMA2	12.053	10.379	2.602	14.890	3.127	6.997	0.293	2.850	-0.093	0.752	-0.075			1.038	-0.177	2.866	-0.694			-0.720		1.387	0.686		11.830	-0.892	0.242			0.622	1.226	Complex
1.000	30.309	RPS4A	RPS24B	29.067	30.309	7.244	25.596	10.446	6.495	3.320	2.401	0.175	3.408	0.169		0.819	3.076	10.173	2.222	1.926	1.720	3.372	2.552		0.902	5.459		18.666	11.140	0.599			5.662	8.361	Metabolic
1.000	32.839	RPS4A	RPS13	31.461	32.839	9.297	25.729	11.375	6.495	3.320	3.031	0.175	5.610	-0.206			3.038	9.918	1.805	1.623		0.684	3.203		5.914	5.871	0.663	23.542	11.155	1.638			3.042	8.361	Metabolic
0.979	10.730	SSC1	RAD4	-1.510	-1.752	-2.613	10.730	-0.948	12.025	0.000	0.601		-0.169	-0.075			-0.704	-1.475	-1.102	-0.752		-0.114	0.187			-0.043		12.886	-0.704	-0.185					Complex
1.000	21.980	BAA09202	RPL7A	11.600	9.204	-3.315	21.980	-0.413	15.138		4.009	0.089	0.469	-0.075			2.761	3.589	1.248	-1.330	-0.179	0.120	1.836		0.177	-0.372	0.145	16.200	3.642	-0.201			-0.439	0.520	Complex
0.993	11.886	RIO2	RPS13	11.886	8.210	0.280	9.932	3.304	6.893	-0.273	3.103		0.671	-0.109	-0.102		-1.601	0.006	-1.449	1.867		-0.153	-0.097		0.147	-0.566	0.760	10.868	0.338	-0.343			0.697	2.804	PPI
0.973	10.509	RIO2	RPS24B	10.509	7.856	0.227	7.753	2.744	4.979	-0.668	3.103		1.149	0.000			-0.798	-0.278	-0.437	1.085	0.625	0.808	0.000		0.213	-0.492		8.795	1.322	0.141			0.964	1.739	PPI
1.000	22.465	SSC1	RPS4A	10.719	11.362	-2.556	22.465	3.370	13.649	0.000	2.029	0.089	0.752	0.075			2.501	3.597	1.917	-0.820		0.074	0.791		-0.314	0.516		17.157	1.777	-0.016			1.203	0.318	Complex
0.995	12.247	BAA09202	MNN9	1.329	2.279	-1.028	12.247	-0.185	12.179		0.253																	12.443		-0.201					Complex
1.000	29.679	RPS4A	TEF1	19.682	19.376	-3.269	29.679	6.183	14.874	0.680	4.009	0.089	0.958	0.075			2.811	3.805	3.669	1.496	0.621	0.817	1.836		-0.351	0.569	0.000	21.689	1.905				1.263	4.588	Complex
